Health Status,Name,IP,OS,Protection,Last user,Last active,Group,Tamper protection
Healthy,GJPC-0137,10.27.4.178;,Windows 10 Enterprise,Intercept X Advanced,e001409,"Jun 27, 2023 8:17 AM",,On
Healthy,GJWS-1047,10.25.4.177;,Windows 10 Enterprise,Intercept X Advanced,e017211,"Jun 27, 2023 8:17 AM",,On
Healthy,GJWS-1091,10.46.4.106;,Windows 10 Enterprise,Intercept X Advanced,e017068,"Jun 27, 2023 8:17 AM",,On
Healthy,GJWS-1119,10.20.4.105;,Windows 10 Enterprise,Intercept X Advanced,e101780,"Jun 27, 2023 8:17 AM",,On
Healthy,GJLT-1188,10.19.4.179;,Windows 10 Enterprise,Intercept X Advanced,e104101,"Jun 27, 2023 8:16 AM",,On
Healthy,GJWS-0966,10.31.4.128;,Windows 10 Enterprise,Intercept X Advanced,e016515,"Jun 27, 2023 8:16 AM",,On
Questionable,GJWS-1205,192.168.58.178;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:16 AM",,On
Healthy,GJWS-1632,10.20.4.124;,Windows 10 Enterprise,Intercept X Advanced,e011634,"Jun 27, 2023 8:16 AM",,On
Healthy,GJLT-1195,10.41.5.100;,Windows 10 Enterprise,Intercept X Advanced,e018136,"Jun 27, 2023 8:15 AM",,On
Healthy,GJWS-0932,10.34.4.112;,Windows 10 Enterprise,Intercept X Advanced,e102569,"Jun 27, 2023 8:15 AM",,On
Questionable,GJDC01TVW003,192.168.39.109;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 27, 2023 8:14 AM",,On
Healthy,GJLT-0990,10.36.4.102;,Windows 10 Enterprise,Intercept X Advanced,e101286,"Jun 27, 2023 8:14 AM",,On
Healthy,GJPC-0357,10.54.4.218;,Windows 10 Enterprise,Intercept X Advanced,e018881,"Jun 27, 2023 8:14 AM",,On
Healthy,GJLT-0776,10.34.4.177;,Windows 10 Enterprise,Intercept X Advanced,e018064,"Jun 27, 2023 8:13 AM",,On
Healthy,GJLT-1034,10.45.4.176;,Windows 10 Enterprise,Intercept X Advanced,e101608,"Jun 27, 2023 8:13 AM",,On
Healthy,GJLT-1429,10.27.4.104;,Windows 10 Enterprise,Intercept X Advanced,e003130,"Jun 27, 2023 8:13 AM",,On
Healthy,GJLT-0333,10.54.4.199;,Windows 10 Enterprise,Intercept X Advanced,e009698,"Jun 27, 2023 8:12 AM",,On
Healthy,GJLT-0719,10.67.4.101;,Windows 10 Enterprise,Intercept X Advanced,e104281,"Jun 27, 2023 8:12 AM",,On
Healthy,GJTA-GJLT-4064,192.168.15.15;10.243.9.23;,Windows 10 Enterprise,Intercept X Advanced,e022524,"Jun 27, 2023 8:12 AM",,On
Healthy,GJWS-0594,10.55.4.173;,Windows 10 Enterprise,Intercept X Advanced,e007882,"Jun 27, 2023 8:12 AM",,On
Healthy,GJWS-0596,10.67.4.105;,Windows 10 Enterprise,Intercept X Advanced,e103509,"Jun 27, 2023 8:12 AM",,On
Healthy,GJWS-1068,10.25.4.109;,Windows 10 Enterprise,Intercept X Advanced,e021928,"Jun 27, 2023 8:12 AM",,On
Healthy,GJLT-0974,10.35.5.105;,Windows 10 Enterprise,Intercept X Advanced,e103390,"Jun 27, 2023 8:11 AM",,On
Healthy,GJLT-1622,10.54.4.187;10.45.212.61;,Windows 10 Enterprise,Intercept X Advanced,e102735,"Jun 27, 2023 8:11 AM",,On
Healthy,GJLT-1657,10.43.4.106;10.43.5.174;,Windows 10 Enterprise,Intercept X Advanced,e007155,"Jun 27, 2023 8:11 AM",,On
Healthy,GJPC-0203,10.65.4.177;10.65.5.175;,Windows 10 Enterprise,Intercept X Advanced,e023696,"Jun 27, 2023 8:11 AM",,On
Healthy,GJWS-0933,10.34.4.106;,Windows 10 Enterprise,Intercept X Advanced,e103921,"Jun 27, 2023 8:11 AM",,On
Healthy,GJWS-1175,10.35.4.113;,Windows 10 Enterprise,Intercept X Advanced,e103339,"Jun 27, 2023 8:11 AM",,On
Healthy,GJLT-0303,10.29.4.119;,Windows 10 Enterprise,Intercept X Advanced,e104081,"Jun 27, 2023 8:10 AM",Laptop,On
Healthy,GJLT-0700,10.30.4.102;,Windows 10 Enterprise,Intercept X Advanced,e001557,"Jun 27, 2023 8:10 AM",,On
Healthy,GJLT-1612,10.33.5.105;,Windows 10 Enterprise,Intercept X Advanced,e103840,"Jun 27, 2023 8:10 AM",,On
Healthy,GJLT-4061,10.105.93.82;10.46.130.27;10.243.8.231;,Windows 11 Enterprise,Intercept X Advanced,e101542,"Jun 27, 2023 8:10 AM",,On
Healthy,GJPC-0487,10.54.4.203;,Windows 10 Pro,Intercept X Advanced,e100039,"Jun 27, 2023 8:10 AM",,On
Healthy,GJWS-0821,10.30.4.103;,Windows 10 Enterprise,Intercept X Advanced,e022671,"Jun 27, 2023 8:10 AM",,On
Questionable,GJWS-0927,10.46.4.175;,Windows 10 Enterprise,Intercept X Advanced,e006004,"Jun 27, 2023 8:10 AM",,On
Healthy,GJWS-1568,10.33.37.15;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:10 AM",,On
Healthy,GJPC-0211,10.25.4.100;10.25.5.100;,Windows 10 Enterprise,Intercept X Advanced,e003386,"Jun 27, 2023 8:09 AM",,On
Healthy,GJPC-0457,10.27.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104272,"Jun 27, 2023 8:09 AM",,On
Healthy,GJWS-0381,10.17.4.176;,Windows 10 Enterprise,Intercept X Advanced,e103541,"Jun 27, 2023 8:09 AM",,On
Healthy,GJWS-1120,10.20.4.100;,Windows 10 Enterprise,Intercept X Advanced,e103743,"Jun 27, 2023 8:09 AM",,On
Healthy,GJWS-1136,10.31.4.120;,Windows 10 Enterprise,Intercept X Advanced,e101479,"Jun 27, 2023 8:09 AM",,On
Questionable,GJWS-1501,10.64.34.101;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:09 AM",,On
Healthy,GJLT-0779,10.33.4.108;,Windows 10 Enterprise,Intercept X Advanced,e008360,"Jun 27, 2023 8:08 AM",,On
Questionable,GJLT-1036,10.45.4.178;,Windows 10 Enterprise,Intercept X Advanced,e100275,"Jun 27, 2023 8:08 AM",,On
Healthy,GJLT-1436,10.55.4.192;10.55.5.178;,Windows 10 Enterprise,Intercept X Advanced,e101365,"Jun 27, 2023 8:08 AM",,On
Healthy,GJLT-1537,10.41.5.178;,Windows 10 Enterprise,Intercept X Advanced,e009168,"Jun 27, 2023 8:08 AM",,On
Healthy,GJLT-1653,10.54.4.236;,Windows 10 Enterprise,Intercept X Advanced,e103185,"Jun 27, 2023 8:08 AM",,On
Healthy,GJPC-0176,10.56.4.103;192.168.116.1;192.168.218.1;,Windows 10 Enterprise,Intercept X Advanced,e104147,"Jun 27, 2023 8:08 AM",,On
Questionable,GJWS-1123,10.20.4.143;,Windows 10 Enterprise,Intercept X Advanced,e104184,"Jun 27, 2023 8:08 AM",,On
Healthy,GJWS-1590,10.55.5.139;,Windows 10 Enterprise,Intercept X Advanced,e009171,"Jun 27, 2023 8:08 AM",,On
Healthy,GJWS-4032,10.33.4.106;,Windows 10 Enterprise,Intercept X Advanced,e023465,"Jun 27, 2023 8:08 AM",,On
Healthy,GJLT-0320,10.54.4.119;,Windows 10 Enterprise,Intercept X Advanced,e103610,"Jun 27, 2023 8:07 AM",,On
Healthy,GJLT-1404,10.55.4.71;10.55.5.113;,Windows 11 Enterprise,Intercept X Advanced,e023065,"Jun 27, 2023 8:07 AM",,On
Healthy,GJLT-0781,10.68.5.177;,Windows 10 Enterprise,Intercept X Advanced,e002050,"Jun 27, 2023 8:06 AM",,On
Healthy,GJLT-1206,10.62.5.100;192.168.137.1;192.168.139.1;,Windows 10 Enterprise,Intercept X Advanced,e104180,"Jun 27, 2023 8:06 AM",,On
Healthy,GJWS-0449,10.51.4.180;,Windows 10 Enterprise,Intercept X Advanced,e022680,"Jun 27, 2023 8:06 AM",,On
Healthy,GJLT-0783,10.61.4.100;,Windows 10 Enterprise,Intercept X Advanced,e007112,"Jun 27, 2023 8:05 AM",,On
Healthy,GJLT-0926,10.18.4.178;,Windows 10 Enterprise,Intercept X Advanced,e103113,"Jun 27, 2023 8:05 AM",,On
Healthy,GJPC-0077,10.63.4.105;10.63.5.178;,Windows 10 Enterprise,Intercept X Advanced,e008336,"Jun 27, 2023 8:05 AM",,On
Healthy,GJPC-0342,10.20.5.102;,Windows 10 Enterprise,Intercept X Advanced,e101611,"Jun 27, 2023 8:05 AM",,On
Healthy,GJPC-0381,10.20.4.133;,Windows 10 Enterprise,Intercept X Advanced,e006777,"Jun 27, 2023 8:05 AM",,On
Healthy,GJWS-0343,10.64.4.171;,Windows 10 Enterprise,Intercept X Advanced,e021982,"Jun 27, 2023 8:05 AM",,On
Healthy,GJLT-0498,10.55.4.50;,Windows 10 Enterprise,Intercept X Advanced,e023593,"Jun 27, 2023 8:04 AM",,On
Healthy,GJLT-0944,10.34.4.109;,Windows 10 Enterprise,Intercept X Advanced,e017793,"Jun 27, 2023 8:04 AM",,On
Healthy,GJLT-1523,192.168.0.157;10.243.8.54;2001:8003:6c21:9200:d349:888d:6073:41f7;2001:8003:6c21:9200:758e:eb60:dcfd:37e0,Windows 10 Enterprise,Intercept X Advanced,e102616,"Jun 27, 2023 8:04 AM",,On
Healthy,GJLT-1583,192.168.0.40;10.243.9.19;2001:8003:7406:3001:9eab:e6f5:bbf9:e422;2001:8003:7406:3001:cd34:3d0c:9918:a768,Windows 10 Enterprise,Intercept X Advanced,e008201,"Jun 27, 2023 8:04 AM",,On
Healthy,GJLT-1652,10.54.5.100;,Windows 10 Enterprise,Intercept X Advanced,e102878,"Jun 27, 2023 8:04 AM",,On
Healthy,GJWS-1503,172.24.66.198;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:04 AM",,On
Healthy,GJPC-0131,10.54.4.127;,Windows 10 Enterprise,Intercept X Advanced,e021099,"Jun 27, 2023 8:03 AM",,On
Healthy,GJWS-0709,10.61.4.105;,Windows 10 Enterprise,Intercept X Advanced,e003244,"Jun 27, 2023 8:03 AM",,On
Healthy,GJLT-0346,10.67.4.178;10.67.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104243,"Jun 27, 2023 8:02 AM",,On
Healthy,GJWS-0470,10.65.4.181;,Windows 10 Enterprise,Intercept X Advanced,e022140,"Jun 27, 2023 8:02 AM",,On
Healthy,GJWS-1131,192.168.248.117;,Windows 10 Enterprise,Intercept X Advanced,e101906,"Jun 27, 2023 8:02 AM",,On
Healthy,GJWS-1180,10.35.4.184;,Windows 10 Enterprise,Intercept X Advanced,e102536,"Jun 27, 2023 8:02 AM",,On
Healthy,GJWS-1550,192.168.47.180;,Windows 10 Enterprise,Intercept X Advanced,e101678,"Jun 27, 2023 8:02 AM",,On
Healthy,GJLT-1166,10.55.5.109;,Windows 10 Enterprise,Intercept X Advanced,e101907,"Jun 27, 2023 8:01 AM",,On
Healthy,GJWS-0841,10.27.4.180;,Windows 10 Enterprise,Intercept X Advanced,e001660,"Jun 27, 2023 8:01 AM",,On
Healthy,GJWS-0446,10.54.4.107;,Windows 10 Enterprise,Intercept X Advanced,e103586,"Jun 27, 2023 8:00 AM",,On
Healthy,GJLT-0767,10.58.4.106;,Windows 10 Enterprise,Intercept X Advanced,e102118,"Jun 27, 2023 7:59 AM",,On
Healthy,GJLT-1164,10.54.5.108;,Windows 10 Enterprise,Intercept X Advanced,e101698,"Jun 27, 2023 7:59 AM",,On
Healthy,GJPC-0116,10.56.4.180;192.168.255.1;192.168.57.1;,Windows 10 Enterprise,Endpoint Protection,e104362,"Jun 27, 2023 7:59 AM",,On
Healthy,GJWS-1130,10.20.4.120;,Windows 10 Enterprise,Intercept X Advanced,e102452,"Jun 27, 2023 7:59 AM",,On
Questionable,GJWS-1507,172.24.66.179;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:59 AM",,On
Healthy,GJPC-0294,10.49.5.100;,Windows 10 Enterprise,Intercept X Advanced,e104076,"Jun 27, 2023 7:58 AM",,On
Healthy,GJPC-0441,10.18.4.103;,Windows 10 Enterprise,Intercept X Advanced,e101769,"Jun 27, 2023 7:58 AM",,On
Healthy,GJWS-1641,10.55.5.101;,Windows 10 Enterprise,Intercept X Advanced,e019712,"Jun 27, 2023 7:58 AM",,On
Healthy,GJWS-4016,10.55.4.73;,Windows 10 Enterprise,Intercept X Advanced,c900008,"Jun 27, 2023 7:58 AM",,On
Healthy,GJLT-0872,10.43.4.101;,Windows 10 Enterprise,Intercept X Advanced,e103581,"Jun 27, 2023 7:57 AM",,On
Healthy,GJLT-1539,10.54.4.191;,Windows 10 Enterprise,Intercept X Advanced,e006731,"Jun 27, 2023 7:57 AM",,On
Healthy,GJWS-0586,10.55.4.103;,Windows 10 Enterprise,Intercept X Advanced,e103674,"Jun 27, 2023 7:57 AM",,On
Healthy,GJWS-1625,10.51.4.175;,Windows 10 Enterprise,Intercept X Advanced,e019971,"Jun 27, 2023 7:57 AM",,On
Healthy,GJPC-0387,10.55.4.69;,Windows 10 Enterprise,Intercept X Advanced,e101380,"Jun 27, 2023 7:56 AM",,On
Healthy,GJWS-0387,10.54.4.193;,Windows 10 Enterprise,Intercept X Advanced,e104145,"Jun 27, 2023 7:56 AM",,On
Healthy,GJLT-1435,10.54.4.147;,Windows 11 Enterprise,Intercept X Advanced,e103396,"Jun 27, 2023 7:55 AM",,On
Healthy,GJLT-1440,10.58.5.172;,Windows 10 Enterprise,Intercept X Advanced,e103784,"Jun 27, 2023 7:55 AM",,On
Healthy,GJWS-1133,10.20.4.111;,Windows 10 Enterprise,Intercept X Advanced,e011634,"Jun 27, 2023 7:55 AM",,On
Questionable,GJWS-1510,172.24.66.176;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:55 AM",,On
Healthy,GJLT-0334,10.64.5.199;,Windows 10 Enterprise,Intercept X Advanced,e104244,"Jun 27, 2023 7:54 AM",,On
Healthy,GJLT-1412,10.41.4.100;10.41.5.101;,Windows 10 Enterprise,Intercept X Advanced,e016995,"Jun 27, 2023 7:54 AM",,On
Healthy,GJPC-0179,10.55.5.185;,Windows 10 Enterprise,Intercept X Advanced,e000251,"Jun 27, 2023 7:54 AM",,On
Healthy,GJPC-0297,10.55.4.176;,Windows 11 Enterprise,Intercept X Advanced,e102572,"Jun 27, 2023 7:54 AM",,On
Questionable,GJWS-0727,10.33.37.38;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:54 AM",,On
Healthy,GJWS-0822,10.30.4.104;,Windows 10 Enterprise,Intercept X Advanced,e103899,"Jun 27, 2023 7:54 AM",,On
Healthy,GJWS-1115,10.37.4.101;,Windows 10 Enterprise,Intercept X Advanced,c900012,"Jun 27, 2023 7:53 AM",,On
Healthy,GJDC00PV003,192.168.7.12;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,svc_presezzi,"Jun 27, 2023 7:52 AM",,On
Healthy,GJLT-0436,10.54.4.220;,Windows 10 Enterprise,Intercept X Advanced,e104265,"Jun 27, 2023 7:52 AM",,On
Healthy,GJPC-0110,10.61.4.173;,Windows 10 Enterprise,Intercept X Advanced,e020985,"Jun 27, 2023 7:52 AM",,On
Healthy,GJWS-0602,10.55.4.74;,Windows 10 Enterprise,Intercept X Advanced,e023218,"Jun 27, 2023 7:52 AM",,On
Healthy,GJWS-0794,10.64.4.115;,Windows 10 Enterprise,Intercept X Advanced,e007016,"Jun 27, 2023 7:52 AM",,On
Healthy,GJLT-0850,10.27.5.187;,Windows 10 Enterprise,Intercept X Advanced,e100357,"Jun 27, 2023 7:51 AM",,On
Healthy,GJLT-0942,10.35.5.177;,Windows 10 Enterprise,Intercept X Advanced,e003613,"Jun 27, 2023 7:51 AM",,On
Healthy,GJWS-0556,10.35.4.106;,Windows 10 Enterprise,Intercept X Advanced,e103397,"Jun 27, 2023 7:51 AM",,On
Healthy,GJWS-0825,10.23.4.178;,Windows 10 Enterprise,Intercept X Advanced,e007888,"Jun 27, 2023 7:51 AM",,On
Healthy,GJWS-1174,10.35.4.108;,Windows 10 Enterprise,Intercept X Advanced,e102483,"Jun 27, 2023 7:51 AM",,On
Healthy,GJWS-0385,10.64.5.132;,Windows 10 Enterprise,Intercept X Advanced,e101591,"Jun 27, 2023 7:50 AM",,On
Healthy,GJWS-0525,10.55.4.102;,Windows 10 Enterprise,Intercept X Advanced,e104110,"Jun 27, 2023 7:50 AM",,On
Healthy,GJWS-0595,10.55.4.191;,Windows 10 Enterprise,Intercept X Advanced,e100038,"Jun 27, 2023 7:50 AM",,On
Healthy,GJWS-4015,10.55.4.70;,Windows 10 Enterprise,Intercept X Advanced,c900013,"Jun 27, 2023 7:50 AM",,On
Healthy,GJPC-0469,10.64.5.107;10.80.115.217;,Windows 10 Enterprise,Intercept X Advanced,e004635,"Jun 27, 2023 7:49 AM",,On
Healthy,GJLT-1409,10.54.4.189;10.54.5.178;,Windows 11 Enterprise,Intercept X Advanced,e101622,"Jun 27, 2023 7:48 AM",,Off
Healthy,GJPC-0284,10.33.5.110;10.154.127.115;10.243.10.210;,Windows 10 Enterprise,Intercept X Advanced,e104200,"Jun 27, 2023 7:48 AM",,On
Healthy,GJPC-0366,10.20.4.134;,Windows 10 Enterprise,Intercept X Advanced,e104249,"Jun 27, 2023 7:48 AM",,On
Healthy,GJTA-1583,10.64.5.186;,Windows 10 Enterprise,Intercept X Advanced,e021994,"Jun 27, 2023 7:48 AM",,On
Healthy,GJWS-0585,10.69.4.104;,Windows 10 Enterprise,Intercept X Advanced,e102890,"Jun 27, 2023 7:48 AM",,On
Healthy,GJWS-0840,10.27.4.193;,Windows 10 Enterprise,Intercept X Advanced,e009931,"Jun 27, 2023 7:48 AM",,On
Questionable,GJWS-1541,172.24.66.99;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:48 AM",,On
Healthy,GJWS-4014,10.55.4.166;,Windows 10 Enterprise,Intercept X Advanced,e016566,"Jun 27, 2023 7:48 AM",,On
Healthy,GJPC-0119,10.18.5.100;,Windows 10 Enterprise,Endpoint Protection,e102517,"Jun 27, 2023 7:47 AM",,On
Healthy,GJPC-0308,10.49.5.104;,Windows 10 Enterprise,Intercept X Advanced,e104177,"Jun 27, 2023 7:47 AM",,On
Healthy,GJLT-0827,10.35.4.114;,Windows 10 Enterprise,Intercept X Advanced,e007734,"Jun 27, 2023 7:46 AM",,On
Questionable,GJWS-0395,10.59.5.108;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:46 AM",,On
Healthy,GJWS-0398,10.35.4.103;,Windows 10 Enterprise,Intercept X Advanced,e100737,"Jun 27, 2023 7:46 AM",,On
Healthy,GJWS-0492,10.41.4.178;,Windows 10 Enterprise,Intercept X Advanced,e103264,"Jun 27, 2023 7:46 AM",,On
Healthy,GJWS-0978,10.31.4.126;,Windows 10 Enterprise,Intercept X Advanced,e100835,"Jun 27, 2023 7:46 AM",,On
Healthy,GJWS-1591,10.27.5.175;,Windows 10 Enterprise,Intercept X Advanced,e008457,"Jun 27, 2023 7:46 AM",,On
Questionable,GJWS-1671,192.168.47.174;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:46 AM",,On
Questionable,GJWS-1673,10.51.5.109;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:46 AM",,On
Healthy,GJWS-4001,10.55.4.80;,Windows 10 Enterprise,Intercept X Advanced,c900298,"Jun 27, 2023 7:46 AM",,On
Healthy,GJDC01EWS-DaveS,10.11.29.176;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 27, 2023 7:45 AM",,On
Healthy,GJPC-0084,10.64.5.142;,Windows 10 Enterprise,Intercept X Advanced,e021197,"Jun 27, 2023 7:45 AM",,On
Healthy,GJPC-0220,10.42.4.179;,Windows 10 Enterprise,Intercept X Advanced,e020398,"Jun 27, 2023 7:45 AM",,On
Healthy,GJWS-0564,10.65.4.100;,Windows 10 Enterprise,Intercept X Advanced,e102366,"Jun 27, 2023 7:45 AM",,On
Healthy,GJWS-0620,10.31.4.113;,Windows 10 Enterprise,Intercept X Advanced,e017696,"Jun 27, 2023 7:45 AM",,On
Healthy,GJWS-0743,10.49.4.181;,Windows 10 Enterprise,Intercept X Advanced,e104109,"Jun 27, 2023 7:45 AM",,On
Healthy,GJWS-0744,10.60.4.100;,Windows 10 Enterprise,Intercept X Advanced,e003942,"Jun 27, 2023 7:45 AM",,On
Healthy,GJWS-1594,172.24.36.64;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:45 AM",,On
Healthy,GJPC-0117,10.54.4.101;10.54.5.131;,Windows 10 Enterprise,Intercept X Advanced,e103851,"Jun 27, 2023 7:44 AM",,On
Questionable,GJWS-1554,10.33.37.32;,Windows 10 Enterprise,Intercept X Advanced,operator,"Jun 27, 2023 7:44 AM",,On
Healthy,GJPC-0456,192.168.0.5;10.120.55.87;10.243.10.5;,Windows 11 Enterprise,Intercept X Advanced,e100986,"Jun 27, 2023 7:43 AM",,On
Healthy,GJWS-0368,10.54.4.186;,Windows 10 Enterprise,Intercept X Advanced,e000830,"Jun 27, 2023 7:43 AM",,On
Healthy,GJWS-0545,10.55.5.221;,Windows 10 Enterprise,Intercept X Advanced,e003652,"Jun 27, 2023 7:43 AM",,On
Healthy,GJWS-0879,10.29.4.178;,Windows 10 Enterprise,Intercept X Advanced,e018793,"Jun 27, 2023 7:43 AM",,On
Healthy,GJWS-0438,10.47.4.105;,Windows 10 Enterprise,Intercept X Advanced,e103168,"Jun 27, 2023 7:42 AM",,On
Healthy,GJWS-0739,192.168.248.101;,Windows 10 Enterprise,Intercept X Advanced,e104154,"Jun 27, 2023 7:42 AM",,On
Questionable,GJWS-0889,172.24.66.91;192.168.23.1;192.168.166.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:42 AM",,On
Healthy,GJDC01EWS-Lance,10.11.29.193;,Windows 10 Enterprise,Intercept X Advanced,e021380,"Jun 27, 2023 7:41 AM",,On
Healthy,GJWS-0788,10.68.4.107;,Windows 10 Enterprise,Intercept X Advanced,e007968,"Jun 27, 2023 7:41 AM",,On
Healthy,GJWS-0820,10.30.4.179;,Windows 10 Enterprise,Intercept X Advanced,e020852,"Jun 27, 2023 7:41 AM",,On
Questionable,GJWS-1509,172.24.66.188;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:41 AM",,On
Questionable,GJWS-1542,172.24.66.97;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:41 AM",,On
Questionable,GJWS-1551,172.24.56.180;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:41 AM",,On
Questionable,GJWS-0413,10.55.4.81;,Windows 10 Enterprise,Intercept X Advanced,TeamsRoom,"Jun 27, 2023 7:40 AM",,On
Healthy,GJWS-1005,10.41.4.102;,Windows 10 Enterprise,Intercept X Advanced,e104091,"Jun 27, 2023 7:40 AM",,On
Questionable,GJWS-1540,10.64.34.100;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:40 AM",,On
Healthy,GJDC01VPC004,192.168.39.115;,Windows 10 Enterprise,Intercept X Advanced,rimini,"Jun 27, 2023 7:39 AM",,On
Questionable,GJWS-0371,10.54.4.104;,Windows 10 Enterprise,Intercept X Advanced,TeamsRoom,"Jun 27, 2023 7:39 AM",,On
Questionable,GJWS-1182,10.33.37.12;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:39 AM",,On
Healthy,GJWS-1628,10.58.5.185;,Windows 10 Enterprise,Intercept X Advanced,e021495,"Jun 27, 2023 7:39 AM",,On
Healthy,GJDC01EWS48T,192.168.39.101;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,SVC_GJDC01EWS48T,"Jun 27, 2023 7:38 AM",,On
Critical,GJDC01VPC003,192.168.39.167;fe80::40d2:98d9:4120:144d,Windows 10 Enterprise,Intercept X Advanced,ad-e101622,"Jun 27, 2023 7:38 AM",,On
Healthy,GJLT-0425,10.27.4.103;10.27.5.110;,Windows 10 Enterprise,Intercept X Advanced,e101006,"Jun 27, 2023 7:38 AM",,On
Healthy,GJLT-0604,10.54.4.239;,Windows 10 Enterprise,Intercept X Advanced,e016343,"Jun 27, 2023 7:38 AM",,On
Healthy,GJWS-1185,10.55.4.161;,Windows 10 Enterprise,Intercept X Advanced,e005347,"Jun 27, 2023 7:38 AM",,On
Healthy,GJDC01EWS-Rob,10.11.29.100;,Windows 10 Enterprise,Intercept X Advanced,e102909,"Jun 27, 2023 7:37 AM",,On
Healthy,GJLT-0971,10.0.1.9;10.243.8.208;,Windows 10 Enterprise,Intercept X Advanced,e102791,"Jun 27, 2023 7:37 AM",,On
Healthy,GJPC-0168,10.58.4.108;,Windows 10 Enterprise,Intercept X Advanced,e103507,"Jun 27, 2023 7:37 AM",,On
Healthy,GJWS-0823,10.30.4.181;,Windows 10 Enterprise,Intercept X Advanced,e020721,"Jun 27, 2023 7:37 AM",,On
Healthy,GJWS-1094,10.55.4.158;,Windows 10 Enterprise,Intercept X Advanced,e023642,"Jun 27, 2023 7:37 AM",,On
Healthy,GJLT-0460,10.64.5.138;,Windows 10 Enterprise,Intercept X Advanced,e007728,"Jun 27, 2023 7:36 AM",,On
Healthy,GJWS-0535,10.65.4.180;,Windows 10 Enterprise,Intercept X Advanced,e023647,"Jun 27, 2023 7:36 AM",,On
Questionable,GJWS-0843,10.54.4.112;,Windows 10 Enterprise,Intercept X Advanced,TeamsRoom,"Jun 27, 2023 7:36 AM",,On
Healthy,GJWS-1044,10.20.4.126;,Windows 10 Enterprise,Intercept X Advanced,e104196,"Jun 27, 2023 7:36 AM",,On
Healthy,GJWS-1069,10.25.4.107;,Windows 10 Enterprise,Intercept X Advanced,e100637,"Jun 27, 2023 7:36 AM",,On
Healthy,GJWS-4060,10.33.4.107;,Windows 10 Enterprise,Intercept X Advanced,e104122,"Jun 27, 2023 7:36 AM",,On
Healthy,GJWS-0728,10.17.4.175;,Windows 10 Pro,Intercept X Advanced,e003262,"Jun 27, 2023 7:35 AM",,On
Healthy,GJWS-0729,10.64.5.109;,Windows 10 Enterprise,Intercept X Advanced,e007765,"Jun 27, 2023 7:35 AM",,On
Questionable,GJWS-4022,172.24.66.196;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:35 AM",,On
Healthy,GJWS-4042,10.58.4.103;,Windows 10 Enterprise,Intercept X Advanced,e004754,"Jun 27, 2023 7:35 AM",,On
Questionable,p612gjs40,172.24.250.100;,Windows 10 Pro,Intercept X Advanced,e103893,"Jun 27, 2023 7:35 AM",,On
Healthy,GJLT-4000,10.58.4.107;,Windows 10 Enterprise,Intercept X Advanced,e021133,"Jun 27, 2023 7:34 AM",,On
Healthy,GJWS-0587,10.55.4.115;,Windows 10 Enterprise,Intercept X Advanced,e103434,"Jun 27, 2023 7:33 AM",,On
Healthy,GJWS-1003,10.41.4.108;,Windows 10 Enterprise,Intercept X Advanced,e100897,"Jun 27, 2023 7:33 AM",,On
Healthy,GJWS-1099,10.64.4.103;,Windows 10 Pro,Intercept X Advanced,ad-e102616,"Jun 27, 2023 7:33 AM",,On
Healthy,GJWS-1141,10.20.4.142;,Windows 10 Enterprise,Intercept X Advanced,e100708,"Jun 27, 2023 7:33 AM",,On
Questionable,GJWS-1552,172.24.56.178;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 7:33 AM",,On
